song_popularity,song_duration_min,danceability,energy,key,loudness,audio_mode,speechiness,time_signature,tempo_category_numeric
50,3.6773166666666666,0.648,0.6729999999999999,2,-9.872,1,0.0452,4,4.0
49,3.11755,0.564,0.778,9,-6.763,1,0.0369,4,4.0
9,4.4,0.633,0.884,9,-4.158,0,0.0369,4,3.0
34,2.217766666666667,0.7140000000000001,0.928,1,-2.8080000000000003,1,0.071,4,4.0
50,3.8004333333333333,0.7390000000000001,0.82,5,-6.099,0,0.0889,4,4.0
51,4.073333333333333,0.488,0.909,10,-6.591,1,0.0929,4,4.0
44,3.606,0.767,0.575,1,-7.487999999999999,1,0.0325,4,4.0
17,4.154883333333333,0.499,0.6970000000000001,4,-5.871,1,0.0474,4,4.0
46,2.4031,0.637,0.84,4,-4.556,1,0.045,4,4.0
24,4.179233333333333,0.421,0.89,9,-7.882999999999999,0,0.298,4,4.0
33,3.588216666666667,0.6940000000000001,0.527,7,-8.371,1,0.0721,4,4.0
71,4.158666666666667,0.534,0.721,11,-7.307,0,0.0417,3,4.0
58,3.9884333333333335,0.691,0.937,10,-4.123,1,0.0391,4,4.0
22,3.09,0.7829999999999999,0.67,10,-6.25,1,0.0377,4,4.0
42,3.54755,0.471,0.847,6,-4.758,0,0.0371,4,4.0
0,3.21555,0.486,0.684,7,-4.522,1,0.0815,4,4.0
15,3.0382166666666666,0.526,0.635,1,-3.745,1,0.0357,4,4.0
24,4.06155,0.615,0.7509999999999999,10,-7.38,0,0.0321,4,4.0
0,3.5088,0.634,0.897,7,-5.754,0,0.0529,4,4.0
69,3.7388833333333333,0.505,0.833,0,-4.632,1,0.0475,4,4.0
40,3.518666666666667,0.904,0.75,0,-7.207000000000001,1,0.0527,4,4.0
33,3.324,0.605,0.74,0,-5.76,1,0.0703,4,4.0
0,3.778216666666667,0.522,0.934,5,-5.03,0,0.0617,4,4.0
37,4.061766666666666,0.603,0.911,6,-3.883,0,0.0431,4,4.0
50,4.769333333333333,0.642,0.875,9,-5.215,1,0.0532,4,4.0
46,3.9082666666666666,0.5670000000000001,0.735,4,-7.296,1,0.0294,4,4.0
46,3.712666666666667,0.759,0.315,7,-13.955,1,0.0961,4,4.0
27,3.6048833333333334,0.497,0.757,5,-3.511,1,0.0392,4,4.0
34,2.9982166666666665,0.5479999999999999,0.908,6,-4.042,1,0.0289,4,4.0
0,4.8471,0.5670000000000001,0.762,7,-7.471,1,0.0312,4,4.0
0,3.39155,0.5820000000000001,0.513,5,-11.955,0,0.0315,4,4.0
27,2.6588833333333333,0.648,0.91,1,-3.651,1,0.0329,4,4.0
0,3.5928833333333334,0.467,0.6920000000000001,9,-2.3,1,0.0379,4,4.0
19,5.350216666666666,0.603,0.936,7,-6.571000000000001,1,0.0447,4,4.0
52,3.0553333333333335,0.664,0.7020000000000001,11,-8.072000000000001,1,0.188,4,3.0
3,4.671433333333334,0.598,0.672,0,-5.291,0,0.0438,4,4.0
22,5.023333333333333,0.573,0.645,8,-7.247999999999999,1,0.0277,4,4.0
2,2.9391,0.4039999999999999,0.8859999999999999,5,-4.122,1,0.0463,4,4.0
0,4.121333333333333,0.647,0.903,11,-5.012,0,0.0374,4,4.0
0,4.600433333333333,0.706,0.841,5,-5.88,0,0.0501,4,4.0
1,3.4013333333333335,0.603,0.883,5,-5.196000000000001,0,0.0539,4,4.0
45,3.8771,0.745,0.4639999999999999,4,-7.587000000000001,0,0.0819999999999999,4,4.0
17,3.2071,0.356,0.923,11,-4.039,1,0.0461,4,4.0
53,3.002883333333333,0.475,0.836,4,-5.446000000000001,1,0.0529,4,4.0
68,4.216,0.358,0.546,0,-8.927,0,0.0296,3,2.0
64,4.5391,0.5670000000000001,0.434,7,-12.755,0,0.0349,4,2.0
72,3.3067166666666665,0.397,0.249,5,-10.484000000000002,1,0.0394,4,2.0
71,4.122883333333333,0.5720000000000001,0.409,3,-11.384,1,0.0377,4,4.0
53,4.002433333333333,0.415,0.11,1,-14.901,1,0.0388,4,2.0
72,5.4751,0.401,0.364,5,-10.836,1,0.033,4,4.0
76,3.46955,0.424,0.437,2,-8.588,1,0.0355,3,5.0
63,3.926433333333333,0.396,0.198,2,-9.096,1,0.031,3,4.0
76,3.501333333333333,0.5920000000000001,0.416,1,-9.794,1,0.0246,4,2.0
63,5.125566666666667,0.55,0.3339999999999999,10,-10.73,1,0.0288,4,1.0
70,3.3466666666666667,0.643,0.436,1,-12.245,1,0.0273,4,2.0
69,3.4406666666666665,0.6759999999999999,0.198,1,-13.91,1,0.0333,4,3.0
55,3.658,0.716,0.307,5,-13.988,1,0.0402,4,4.0
61,5.08335,0.59,0.28,11,-13.253,0,0.0357,4,4.0
64,3.3514166666666667,0.624,0.193,4,-10.53,0,0.0309,4,4.0
72,4.430666666666666,0.565,0.207,3,-10.925999999999998,1,0.032,4,4.0
15,3.998,0.5539999999999999,0.226,3,-11.323,1,0.0281,4,2.0
24,3.842,0.513,0.662,11,-12.787,1,0.0435,4,2.0
30,4.448433333333333,0.716,0.301,6,-12.081,1,0.0365,4,4.0
43,2.6178,0.629,0.23,10,-12.604,1,0.0364,4,3.0
72,3.3317666666666668,0.608,0.238,0,-13.604,1,0.0434,4,2.0
63,3.6069166666666668,0.569,0.184,1,-12.842,1,0.0584,4,3.0
44,4.3299666666666665,0.408,0.24,4,-13.522,1,0.0307,4,4.0
50,3.44155,0.452,0.698,7,-7.903,1,0.0302,4,4.0
59,3.8080166666666666,0.581,0.604,10,-9.303,0,0.0256,3,2.0
73,4.01,0.58,0.687,6,-5.4,1,0.106,4,2.0
59,4.14045,0.412,0.285,11,-9.918,0,0.0444,4,4.0
69,4.292216666666667,0.457,0.408,9,-11.474,1,0.0307,4,3.0
50,4.407533333333333,0.353,0.239,1,-11.059,1,0.0296,4,2.0
44,3.8064833333333334,0.326,0.221,11,-13.303,1,0.0346,4,1.0
43,3.0117666666666665,0.5670000000000001,0.2239999999999999,0,-10.558,1,0.0288,4,4.0
52,4.4,0.7070000000000001,0.302,4,-13.582,1,0.0398,4,4.0
61,5.070433333333333,0.336,0.647,6,-7.718,1,0.039,4,2.0
48,2.9442166666666667,0.493,0.185,6,-12.334,1,0.0295,4,4.0
71,2.1577166666666665,0.5710000000000001,0.3989999999999999,4,-11.919,1,0.0364,4,4.0
58,3.334433333333333,0.662,0.384,2,-6.198,1,0.0288,4,4.0
47,3.232666666666667,0.866,0.193,1,-11.041,1,0.188,4,2.0
68,2.6584333333333334,0.684,0.341,9,-9.497,1,0.0272,4,1.0
55,3.5337666666666667,0.45,0.324,2,-11.234000000000002,1,0.037,4,5.0
44,3.0937333333333332,0.414,0.12,9,-10.898,1,0.0312,4,4.0
67,3.22785,0.532,0.317,0,-10.693,1,0.0309,3,4.0
54,3.2641666666666667,0.379,0.1939999999999999,9,-12.644,1,0.0438,4,5.0
39,4.253183333333333,0.515,0.743,4,-6.431,1,0.0512,4,4.0
76,4.342216666666666,0.546,0.311,1,-10.396,1,0.0288,4,4.0
54,4.062883333333334,0.519,0.214,5,-11.243,1,0.0298,4,4.0
57,3.0096833333333333,0.581,0.375,7,-11.591,0,0.0359,4,2.0
65,3.9436333333333335,0.499,0.2289999999999999,11,-9.642,1,0.0361,3,5.0
67,3.171333333333333,0.341,0.539,5,-5.76,1,0.0265,4,5.0
63,2.6984333333333335,0.6679999999999999,0.367,11,-11.002,1,0.0285,4,3.0
58,3.53085,0.389,0.431,7,-8.061,1,0.0344,4,4.0
51,3.7611,0.5920000000000001,0.426,2,-15.107,0,0.0305,4,2.0
58,3.88355,0.423,0.183,9,-13.517,1,0.0344,3,4.0
39,2.30085,0.521,0.1939999999999999,2,-14.412,1,0.0457,4,3.0
64,4.039783333333333,0.408,0.0811,2,-14.655,1,0.0402,5,3.0
25,4.406783333333333,0.519,0.461,10,-5.718999999999999,1,0.0261,3,3.0
45,3.7858666666666667,0.5,0.201,2,-6.837999999999999,1,0.0335,3,3.0
66,4.102216666666667,0.555,0.43,2,-9.105,1,0.0295,4,4.0
51,5.217966666666666,0.455,0.172,3,-10.265,1,0.0307,3,3.0
43,2.6195666666666666,0.511,0.145,10,-9.827,1,0.0335,4,4.0
58,5.121866666666667,0.359,0.17,4,-10.915,1,0.0308,3,4.0
56,2.8661666666666665,0.368,0.441,4,-6.656000000000001,1,0.0457,4,5.0
46,2.988,0.542,0.136,1,-14.797,0,0.0348,4,2.0
42,2.7860666666666667,0.505,0.252,9,-10.169,1,0.0321,4,2.0
68,3.8626666666666667,0.519,0.515,5,-9.448,1,0.031,4,2.0
65,4.2168833333333335,0.402,0.539,0,-11.062,1,0.043,4,4.0
71,3.6331,0.5760000000000001,0.486,4,-9.364,1,0.0406,4,4.0
64,4.63955,0.367,0.6629999999999999,3,-6.968999999999999,1,0.0349,4,3.0
72,3.727333333333333,0.595,0.723,7,-8.256,1,0.0349,1,3.0
58,3.5281333333333333,0.512,0.368,7,-12.328,1,0.0425,4,5.0
48,3.9311833333333333,0.802,0.354,1,-8.091000000000001,0,0.034,4,3.0
69,3.998,0.396,0.677,3,-7.513,1,0.0354,4,4.0
51,3.828666666666667,0.531,0.363,10,-7.672000000000001,1,0.0608,4,4.0
9,3.65155,0.5720000000000001,0.426,7,-11.633,1,0.0394,4,2.0
46,3.75,0.335,0.0392,4,-14.5,1,0.0412,4,5.0
13,3.5299,0.6890000000000001,0.3989999999999999,6,-10.906,1,0.0279999999999999,4,3.0
46,3.8437666666666668,0.526,0.508,8,-8.642999999999999,1,0.0289999999999999,4,3.0
15,3.5469333333333335,0.44,0.289,2,-11.797,1,0.0311,4,1.0
60,4.075333333333333,0.586,0.208,5,-15.224,1,0.0343,4,2.0
68,4.2308,0.629,0.586,1,-8.562000000000001,1,0.0269,5,2.0
23,4.710983333333333,0.296,0.249,2,-12.876,1,0.0283,4,4.0
61,3.148433333333333,0.7190000000000001,0.27,8,-10.534,1,0.0349,4,4.0
58,3.04675,0.625,0.432,5,-12.19,1,0.0313,4,2.0
70,3.5084333333333335,0.521,0.22,9,-10.202,1,0.0314,4,2.0
61,3.9263166666666667,0.546,0.299,5,-14.999,1,0.0386,4,3.0
64,3.602883333333333,0.515,0.286,5,-11.776,1,0.0378,4,3.0
69,4.498216666666667,0.466,0.496,1,-6.606,1,0.0302,4,1.0
47,4.062216666666667,0.473,0.46,4,-10.936,1,0.0263,4,4.0
64,3.7143166666666665,0.347,0.183,2,-11.149,1,0.0338,4,4.0
62,3.417466666666667,0.665,0.7090000000000001,11,-3.643,1,0.037,4,2.0
27,3.0744333333333334,0.481,0.848,11,-4.953,0,0.143,4,2.0
68,3.53955,0.4539999999999999,0.66,0,-4.357,1,0.168,4,5.0
6,3.65,0.621,0.7,11,-4.766,1,0.0657,4,3.0
47,3.1249166666666666,0.416,0.948,2,-4.853,1,0.129,4,4.0
50,3.2382166666666667,0.627,0.7759999999999999,7,-3.52,1,0.0253,4,4.0
56,3.2637666666666667,0.657,0.693,0,-5.323,1,0.0332,4,4.0
14,3.53,0.732,0.732,11,-3.145,0,0.0291,4,3.0
70,3.19,0.556,0.763,6,-3.952,0,0.0413,4,4.0
47,3.2860833333333335,0.547,0.698,0,-7.369,1,0.0301,4,2.0
44,2.92415,0.752,0.613,9,-8.1,0,0.0283,4,2.0
21,4.262283333333333,0.499,0.8809999999999999,11,-5.577999999999999,1,0.0588,4,4.0
43,3.3800333333333334,0.784,0.841,8,-2.579,0,0.0494,4,2.0
60,3.6564833333333335,0.6890000000000001,0.947,1,-3.926,1,0.0897,4,3.0
54,2.9976166666666666,0.672,0.836,11,-3.959,1,0.071,4,2.0
8,3.3931,0.535,0.851,7,-4.37,1,0.0462,4,2.0
60,3.461316666666667,0.531,0.847,1,-3.907,1,0.0529,4,2.0
5,3.414633333333333,0.667,0.716,7,-5.693,1,0.0478,4,4.0
63,4.10555,0.564,0.945,1,-4.705,1,0.0493,4,2.0
8,3.951766666666667,0.499,0.938,6,-3.806,0,0.0606,4,4.0
52,3.2786666666666666,0.636,0.98,11,-2.222,0,0.0476,4,4.0
47,3.3717166666666665,0.517,0.731,2,-3.634,1,0.0329,4,2.0
64,3.4017666666666666,0.444,0.8220000000000001,6,-5.483,1,0.0309,4,4.0
44,3.4904333333333333,0.598,0.759,4,-7.718999999999999,1,0.0501,4,2.0
2,2.984166666666667,0.445,0.914,0,-3.875,1,0.0504,4,4.0
75,3.578666666666667,0.637,0.8640000000000001,8,-4.381,1,0.0468,4,2.0
43,3.38465,0.515,0.8390000000000001,10,-4.584,1,0.0608,4,4.0
46,3.2323166666666667,0.608,0.7879999999999999,5,-7.891,1,0.0458,4,3.0
40,3.3212333333333333,0.653,0.893,8,-7.654,0,0.0562,4,4.0
61,3.52555,0.626,0.946,1,-4.644,0,0.0779,4,2.0
47,3.153016666666667,0.422,0.928,7,-4.593,1,0.131,4,2.0
3,4.558433333333333,0.565,0.93,8,-5.851,1,0.0546,4,3.0
55,3.49355,0.401,0.723,5,-5.549,1,0.0408,4,3.0
61,3.5617666666666667,0.733,0.565,0,-8.515,1,0.0367,4,4.0
67,3.4398833333333334,0.596,0.897,10,-2.94,1,0.0462,4,3.0
12,3.4240333333333335,0.471,0.6970000000000001,9,-4.753,1,0.105,4,5.0
2,3.5887,0.496,0.835,0,-4.551,1,0.0536,4,4.0
40,3.194,0.568,0.746,7,-5.437,1,0.0462,4,4.0
51,3.7553,0.596,0.8959999999999999,2,-3.995,1,0.0339,4,2.0
64,3.63375,0.6809999999999999,0.8909999999999999,6,-4.28,1,0.0408,4,2.0
2,3.5151,0.603,0.865,8,-3.02,0,0.0383,4,4.0
4,3.4411,0.721,0.746,6,-4.247,0,0.0317,4,4.0
75,3.6351,0.611,0.797,6,-7.627000000000001,0,0.0533,4,4.0
17,3.5728833333333334,0.5660000000000001,0.865,0,-5.082,0,0.0387,4,2.0
8,3.747333333333333,0.508,0.782,1,-4.667,1,0.0454,4,4.0
57,3.5923166666666666,0.633,0.884,1,-5.667000000000001,1,0.0392,4,3.0
41,3.2911,0.578,0.908,1,-5.353,1,0.0412,4,4.0
58,5.139333333333333,0.541,0.982,2,-4.908,1,0.107,4,2.0
61,3.6957666666666666,0.585,0.8009999999999999,11,-5.406000000000001,0,0.0995,4,2.0
67,3.1302166666666666,0.598,0.914,4,-3.752,1,0.0878,4,2.0
2,3.787333333333333,0.531,0.85,1,-5.653,0,0.04,4,2.0
5,3.66355,0.511,0.93,2,-3.649,1,0.0441,4,1.0
55,3.4066666666666667,0.456,0.8909999999999999,9,-7.004,1,0.106,4,5.0
52,3.0831,0.573,0.911,7,-4.322,1,0.111,4,2.0
7,4.066,0.521,0.752,11,-5.374,0,0.0369,4,2.0
49,3.0970166666666668,0.691,0.7979999999999999,9,-4.493,1,0.036,4,2.0
38,3.01,0.605,0.967,8,-2.78,1,0.0653,4,3.0
69,4.11,0.579,0.865,6,-4.692,1,0.0302,4,2.0
7,3.41955,0.514,0.8059999999999999,0,-2.4,1,0.032,4,2.0
44,2.7619,0.462,0.8370000000000001,9,-5.078,1,0.0868,4,4.0
47,3.403766666666667,0.41,0.952,11,-3.4560000000000004,1,0.157,4,4.0
62,3.3771,0.583,0.926,0,-3.2960000000000003,1,0.0318,4,2.0
8,4.524016666666666,0.6,0.968,6,-2.444,1,0.0329,4,4.0
56,3.2032833333333333,0.6,0.949,5,-3.341,1,0.0525,4,4.0
52,4.089766666666667,0.436,0.899,10,-8.325,1,0.0318,4,4.0
8,3.9262166666666665,0.5429999999999999,0.833,2,-4.496,1,0.0289,4,2.0
3,3.7486333333333333,0.527,0.8809999999999999,0,-6.227,1,0.0459,4,4.0
45,3.29925,0.596,0.802,2,-4.794,1,0.0809,4,2.0
1,3.394433333333333,0.525,0.893,1,-4.776,1,0.0665,4,4.0
46,3.394433333333333,0.525,0.893,1,-4.776,1,0.0665,4,4.0
65,3.773233333333333,0.528,0.858,7,-4.5360000000000005,1,0.0493,4,2.0
47,5.391333333333334,0.767,0.65,5,-7.379,1,0.106,4,3.0
4,3.744,0.418,0.945,7,-3.757,1,0.0683,4,4.0
58,3.4926166666666667,0.515,0.8690000000000001,11,-4.732,1,0.0672,4,2.0
46,3.404166666666667,0.288,0.933,9,-4.12,1,0.0898,4,4.0
40,3.1976666666666667,0.437,0.773,2,-4.095,0,0.0373,4,2.0
43,3.498666666666667,0.485,0.909,9,-6.08,1,0.0571,4,4.0
63,3.9982166666666665,0.608,0.865,1,-3.961,0,0.0451,4,2.0
45,4.226683333333333,0.5539999999999999,0.752,0,-8.086,1,0.0313,4,3.0
51,3.3684333333333334,0.583,0.7190000000000001,6,-5.643,1,0.035,4,4.0
44,3.157766666666667,0.638,0.8170000000000001,10,-5.021,0,0.0636,4,2.0
6,3.112433333333333,0.515,0.74,3,-5.528,1,0.045,4,3.0
50,3.37155,0.7020000000000001,0.831,2,-4.987,1,0.0274,4,3.0
53,2.9907833333333333,0.633,0.925,5,-4.767,0,0.0976,4,3.0
45,3.723333333333333,0.467,0.93,9,-2.715,1,0.0409,4,4.0
77,3.63355,0.56,0.936,3,-5.835,1,0.0439,4,3.0
3,4.037483333333333,0.643,0.737,9,-3.467,1,0.0362,4,3.0
61,3.9828833333333336,0.597,0.7859999999999999,5,-4.248,1,0.0419,4,2.0
35,3.8573833333333334,0.593,0.875,7,-5.801,1,0.0303,4,3.0
3,3.0419666666666667,0.616,0.88,1,-3.59,1,0.042,4,2.0
44,3.0660833333333333,0.5710000000000001,0.855,4,-4.622,1,0.0866,4,4.0
52,3.2777,0.741,0.8290000000000001,7,-2.417,1,0.0369,4,2.0
51,3.998,0.58,0.8320000000000001,5,-3.934,1,0.0313,4,2.0
56,3.5910166666666665,0.522,0.853,7,-3.727,1,0.0393,4,4.0
45,3.4838,0.648,0.961,11,-2.108,0,0.0454,4,4.0
39,3.61975,0.624,0.65,2,-5.858,1,0.0341,4,4.0
10,4.376666666666667,0.3339999999999999,0.6940000000000001,7,-7.41,1,0.0961,3,5.0
2,3.9937666666666667,0.7070000000000001,0.669,2,-4.561,1,0.0375,4,4.0
40,2.9668833333333335,0.3279999999999999,0.919,2,-2.166,1,0.1,4,2.0
17,3.982066666666667,0.392,0.884,0,-3.374,1,0.0385,4,5.0
80,5.4411,0.698,0.732,2,-4.522,1,0.266,4,5.0
53,2.9504333333333332,0.5479999999999999,0.955,8,-4.725,1,0.254,4,5.0
76,3.13355,0.775,0.823,1,-6.091,1,0.271,4,4.0
74,4.6451,0.649,0.8959999999999999,10,-2.704,0,0.0559999999999999,4,2.0
66,3.703333333333333,0.748,0.767,11,-7.806,0,0.172,4,4.0
2,3.822,0.635,0.773,7,-5.649,1,0.1689999999999999,4,5.0
11,2.56,0.452,0.928,2,-3.133,1,0.079,4,4.0
76,3.4288833333333333,0.687,0.7929999999999999,2,-4.254,1,0.166,4,2.0
1,3.91555,0.639,0.957,1,-4.81,1,0.1689999999999999,4,1.0
65,2.0313333333333334,0.6579999999999999,0.7090000000000001,8,-6.736000000000001,1,0.0904,4,4.0
51,2.0344333333333333,0.693,0.497,2,-7.316,1,0.119,4,2.0
54,3.84155,0.688,0.835,8,-4.162,1,0.0911,4,2.0
58,5.227766666666667,0.457,0.779,7,-6.323,1,0.257,4,2.0
75,4.759483333333334,0.492,0.8959999999999999,4,-5.819,0,0.1169999999999999,4,5.0
1,3.65955,0.701,0.918,5,-4.16,0,0.4529999999999999,4,6.0
48,3.179333333333333,0.5589999999999999,0.931,9,-5.863,1,0.0721,4,2.0
10,3.6117666666666666,0.759,0.8909999999999999,11,-2.983,1,0.257,4,2.0
63,4.190666666666667,0.8690000000000001,0.851,9,-6.2010000000000005,1,0.0827,4,4.0
65,4.21555,0.609,0.937,6,-2.912,1,0.0495,4,2.0
85,4.964883333333334,0.5720000000000001,0.853,1,-3.2030000000000003,1,0.217,4,5.0
24,4.5311,0.456,0.978,10,-4.869,0,0.1119999999999999,4,4.0
77,5.197766666666666,0.625,0.726,10,-7.731,0,0.155,4,2.0
40,3.5728833333333334,0.24,0.919,0,-6.854,1,0.0812,4,2.0
61,3.4544333333333332,0.7140000000000001,0.528,6,-8.789,1,0.0692,4,4.0
27,3.5824333333333334,0.8540000000000001,0.71,4,-6.32,0,0.0793,4,2.0
48,2.986666666666667,0.268,0.4589999999999999,7,-6.948,0,0.0346,4,1.0
6,2.806,0.435,0.812,0,-3.711,1,0.0381,4,2.0
41,3.502,0.5820000000000001,0.971,3,-5.572,0,0.154,4,4.0
65,3.838016666666667,0.55,0.779,0,-3.841,1,0.211,4,4.0
50,4.633766666666666,0.429,0.966,8,-4.605,1,0.0733,4,5.0
75,3.6277666666666666,0.684,0.8340000000000001,2,-4.524,0,0.0675,4,4.0
6,3.366,0.6559999999999999,0.927,4,-3.3960000000000004,0,0.0821,4,4.0
50,3.79155,0.494,0.99,11,-4.928,0,0.0569,4,4.0
60,3.6611,0.502,0.924,4,-6.299,1,0.0503,4,4.0
62,5.332333333333334,0.374,0.888,8,-3.197,1,0.12,4,4.0
57,3.428,0.5329999999999999,0.957,5,-3.526,1,0.0573,4,2.0
77,4.093666666666667,0.8170000000000001,0.599,0,-9.249,0,0.0328,4,3.0
43,4.11955,0.637,0.916,7,-6.95,1,0.0458,4,3.0
16,3.97755,0.727,0.873,2,-4.071000000000001,1,0.3379999999999999,4,2.0
12,3.890433333333333,0.7979999999999999,0.6970000000000001,10,-4.788,0,0.0518,4,4.0
62,3.6533333333333333,0.647,0.8,7,-5.384,1,0.165,4,4.0
43,3.7693333333333334,0.648,0.738,6,-5.882999999999999,0,0.247,4,4.0
84,3.4728833333333333,0.532,0.8690000000000001,11,-5.093999999999999,1,0.172,4,4.0
67,3.5511,0.6459999999999999,0.923,9,-3.108,1,0.1689999999999999,4,4.0
60,3.3228833333333334,0.708,0.752,0,-4.401,0,0.0886,4,4.0
75,3.9202166666666667,0.7190000000000001,0.967,0,-2.435,1,0.0552,4,2.0
75,3.8884166666666666,0.652,0.757,1,-6.819,1,0.153,4,4.0
7,5.472433333333333,0.5870000000000001,0.8009999999999999,8,-7.885,1,0.177,4,4.0
64,2.6462,0.67,0.847,9,-3.723,1,0.043,4,4.0
81,3.3891,0.542,0.905,9,-5.653,1,0.054,4,4.0
70,3.0704333333333333,0.655,0.782,1,-4.789,1,0.185,4,2.0
49,3.391766666666667,0.456,0.895,10,-5.002,0,0.0678,4,4.0
73,2.9248833333333333,0.634,0.8490000000000001,0,-7.075,1,0.105,4,4.0
43,2.546883333333333,0.631,0.932,4,-1.849,0,0.0614,4,4.0
13,3.5574166666666667,0.696,0.6940000000000001,0,-6.631,1,0.0534,4,4.0
51,3.7093333333333334,0.47,0.978,10,-3.899,1,0.174,4,4.0
46,2.9006666666666665,0.428,0.911,1,-4.743,1,0.0554,4,4.0
20,3.31155,0.5,0.7909999999999999,6,-3.711,1,0.0505,4,4.0
67,3.6428833333333333,0.731,0.5720000000000001,6,-7.888999999999999,0,0.0445,4,4.0
47,3.8751,0.545,0.7809999999999999,10,-3.616,1,0.185,4,4.0
63,3.6293333333333333,0.423,0.862,0,-5.13,0,0.0695,4,4.0
65,3.3777666666666666,0.644,0.8109999999999999,11,-7.681,1,0.0499,4,4.0
73,2.8217666666666665,0.41,0.8029999999999999,7,-5.363,1,0.0623,4,4.0
46,2.6791,0.506,0.655,9,-5.792999999999999,0,0.0324,4,1.0
42,3.5862166666666666,0.512,0.8170000000000001,7,-3.154,1,0.142,4,4.0
56,4.531766666666667,0.762,0.954,8,-4.542,1,0.121,4,4.0
62,4.52955,0.469,0.8370000000000001,2,-4.963,1,0.0397,4,4.0
46,3.8767,0.652,0.588,7,-4.753,1,0.0814,4,4.0
75,4.021766666666666,0.527,0.942,1,-5.64,0,0.0366,4,4.0
12,4.449766666666667,0.4639999999999999,0.893,0,-3.922,0,0.201,4,4.0
48,4.32355,0.525,0.93,2,-4.3660000000000005,1,0.0546,4,4.0
77,3.1197666666666666,0.5720000000000001,0.912,7,-4.875,1,0.0707,4,4.0
80,4.868216666666667,0.5429999999999999,0.915,0,-4.746,0,0.113,4,4.0
42,2.969333333333333,0.492,0.872,2,-5.994,1,0.0557,3,4.0
59,4.213766666666666,0.6559999999999999,0.725,1,-4.067,1,0.0596,4,4.0
55,3.4762166666666667,0.562,0.889,11,-2.849,1,0.0368,4,4.0
4,4.7051,0.565,0.972,5,-3.091,1,0.174,4,4.0
41,3.372,0.677,0.985,9,-2.017,1,0.0438,4,4.0
57,4.118,0.605,0.838,7,-3.084,1,0.125,4,4.0
57,3.8337666666666665,0.457,0.64,0,-12.231,1,0.0437,4,4.0
62,4.316216666666667,0.364,0.925,4,-4.224,1,0.0659,4,4.0
40,3.5448833333333334,0.585,0.645,1,-7.732,1,0.293,4,2.0
57,4.069333333333334,0.621,0.972,8,-3.791,1,0.0724,4,4.0
33,4.078216666666667,0.466,0.763,0,-4.448,1,0.0318,4,4.0
63,5.24,0.81,0.7909999999999999,7,-5.909,1,0.181,4,4.0
68,2.9546666666666668,0.478,0.915,8,-3.858,1,0.0652,4,4.0
14,2.9897666666666667,0.476,0.918,8,-3.988,1,0.0616,4,4.0
5,3.4708833333333335,0.6920000000000001,0.8440000000000001,7,-4.347,1,0.0405,4,4.0
53,3.6748333333333334,0.87,0.629,0,-3.824,1,0.0905,4,3.0
54,3.7428333333333335,0.757,0.947,9,-3.888,0,0.205,4,3.0
31,2.830766666666667,0.581,0.504,11,-11.099,0,0.057,4,4.0
53,3.7699666666666665,0.871,0.7859999999999999,7,-2.28,1,0.0846,4,4.0
31,4.028216666666666,0.711,0.913,11,-5.25,0,0.327,4,2.0
45,2.925,0.619,0.68,8,-5.361000000000001,0,0.429,4,2.0
28,3.4381166666666667,0.648,0.623,7,-5.922000000000001,0,0.0683,4,2.0
43,2.7213166666666666,0.904,0.711,6,-5.426,0,0.315,4,2.0
46,3.5409,0.685,0.6970000000000001,11,-3.793,1,0.439,4,2.0
39,3.4479166666666665,0.412,0.741,10,-4.893,0,0.176,4,5.0
31,4.051333333333333,0.682,0.7120000000000001,6,-4.938,1,0.325,4,5.0
47,3.81305,0.6970000000000001,0.846,0,-4.958,1,0.222,4,3.0
33,3.590883333333333,0.609,0.622,1,-4.933,1,0.103,4,4.0
45,2.7636166666666666,0.865,0.722,1,-6.5360000000000005,1,0.124,4,4.0
27,3.3610333333333333,0.775,0.92,11,-4.162,0,0.203,4,3.0
42,3.066666666666667,0.778,0.813,9,-4.183,0,0.124,4,4.0
23,3.753833333333333,0.7490000000000001,0.77,1,-7.337999999999999,0,0.0762,4,4.0
43,3.3960333333333335,0.59,0.8759999999999999,8,-3.647,0,0.196,4,2.0
50,3.346616666666667,0.73,0.765,11,-3.817,0,0.121,4,3.0
36,3.304333333333333,0.8340000000000001,0.81,1,-4.141,1,0.0592,4,4.0
29,3.9278,0.6829999999999999,0.713,7,-4.692,1,0.272,4,5.0
36,3.1078,0.87,0.519,7,-7.985,0,0.154,4,4.0
38,3.0003,0.807,0.433,8,-10.324000000000002,1,0.0936,4,4.0
36,4.00135,0.557,0.583,6,-7.082000000000001,1,0.0333,4,4.0
21,3.1639,0.841,0.617,0,-5.69,0,0.22,4,2.0
41,3.9648833333333333,0.752,0.601,2,-4.255,1,0.446,4,2.0
54,2.8745166666666666,0.779,0.5670000000000001,7,-7.269,1,0.0464,4,2.0
35,3.4040833333333333,0.6,0.872,9,-4.082,0,0.141,4,2.0
19,3.9724333333333335,0.614,0.915,11,-3.135,1,0.177,4,4.0
37,1.9451666666666667,0.54,0.519,0,-6.859,0,0.4479999999999999,4,2.0
29,4.451433333333333,0.4529999999999999,0.884,1,-4.475,1,0.286,4,5.0
37,3.3445666666666667,0.813,0.775,1,-6.082999999999999,1,0.1369999999999999,4,3.0
